station_a,station_b,pair_type,uparea_a,uparea_b,kge_a,kge_b,mean_ndiff,ndiff_param_CalChanMan1,ndiff_param_CalChanMan3,ndiff_param_GwLoss,ndiff_param_GwPercValue,ndiff_param_LZThreshold,ndiff_param_LakeMultiplier,ndiff_param_LowerZoneTimeConstant,ndiff_param_PowerPrefFlow,ndiff_param_SnowMeltCoef,ndiff_param_TransSub,ndiff_param_UpperZoneTimeConstant,ndiff_param_b_Xinanjiang
16165.0,5834.0,direct,6.4957727e+09,7.800302e+11,0.784741,0.520023,0.48597766295176564,0.8348622222222222,0.1111111111111111,0.681935,0.5813753768844222,0.27461833333333335,0.6666666666666666,0.25019565217391304,0.6817213333333333,0.60151,0.19599333333333335,0.030262565641410315,0.9214803607214429
16165.0,5875.0,sibling,6.4957727e+09,6.839492e+11,0.784741,0.769023,0.48597766295176564,0.8348622222222222,0.1111111111111111,0.681935,0.5813753768844222,0.27461833333333335,0.6666666666666666,0.25019565217391304,0.6817213333333333,0.60151,0.19599333333333335,0.030262565641410315,0.9214803607214429
26914.0,7420.0,direct,4.84843e+09,2.4168166e+11,0.729271,0.657583,0.4839148110390528,0.31963333333333327,0.13194666666666668,0.295269,0.5804060301507538,0.23555333333333336,0.314966,0.2984579710144928,0.8472733333333333,0.375,0.9773013066666666,0.5723905976494124,0.8587801603206412
26914.0,6873.0,sibling,4.84843e+09,1.5961606e+11,0.729271,0.761096,0.4839148110390528,0.31963333333333327,0.13194666666666668,0.295269,0.5804060301507538,0.23555333333333336,0.314966,0.2984579710144928,0.8472733333333333,0.375,0.9773013066666666,0.5723905976494124,0.8587801603206412
5446.0,5427.0,direct,2.0068143e+10,4.7363883e+10,0.623076,0.788071,0.4836934588217316,0.9969295555555555,0.8451044444444444,0.000429121,0.680929648241206,0.2806866666666667,0.9996133333333334,0.8242710144927538,0.38883466666666666,0.26042,2.8108366666666667e-05,0.046401600400100086,0.4806733466933868
7047.0,5446.0,sibling,2.7568924e+09,2.0068143e+10,0.66035,0.623076,0.4836934588217316,0.9969295555555555,0.8451044444444444,0.000429121,0.680929648241206,0.2806866666666667,0.9996133333333334,0.8242710144927538,0.38883466666666666,0.26042,2.8108366666666667e-05,0.046401600400100086,0.4806733466933868
13857.0,13996.0,sibling,6.9049836e+10,3.4519053e+11,0.276766,0.766963,0.4834557609723871,0.02969333333333335,0.8888888888888888,0.818514,0.5779894472361808,0.0576433333333334,0.0,1.0,0.8529866666666667,0.0,0.314624,0.9996324081020256,0.2614970541082164
16137.0,7161.0,direct,2.8687017e+09,5.795578e+11,0.762877,0.273879,0.4805132846748075,0.5178288888888889,0.4513955555555556,0.8295072180999999,0.26590703517587944,0.4924866666666667,0.6666666666666666,0.07631884057971018,0.9872329333333333,0.4065175000000001,0.07256,0.033065766441610404,0.9666723446893787
16137.0,5793.0,sibling,2.8687017e+09,2.0840799e+11,0.762877,0.557583,0.4805132846748075,0.5178288888888889,0.4513955555555556,0.8295072180999999,0.26590703517587944,0.4924866666666667,0.6666666666666666,0.07631884057971018,0.9872329333333333,0.4065175000000001,0.07256,0.033065766441610404,0.9666723446893787
16558.0,5521.0,sibling,9.153636e+09,6.0623736e+11,0.822263,0.866136,0.4764423785072569,0.38931333333333334,0.4345088888888889,0.5097337999999999,0.41738944723618093,0.9045556666666666,0.977538,0.09345507246376814,0.01466946666666667,0.5004625000000001,0.0025714466666666666,0.6266866716679169,0.846424248496994
