ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median,tp_mean_annual,tp_std_interann,tp_seasonality,eT0_mean_annual,eT0_std_interann,eT0_seasonality,ta_mean,ta_std_interann,ta_seasonality,aridity_index
47,Ruhrort,Rhine,Rhine,1004,DE,153176.0,153667.78,51.455309,6.727942,6.725,51.475,HIST,calibrated,01/01/1980 00:00',31/12/2019 00:00',02/05/1997 00:00',0.923757,0.0186231,KGEJSD,Europe,RhineMaasScheldtSeine,504.9430488745923,364.9298706054688,1.7211115712719034,1.6404796838760376,2.516635160635108,2.5005407333374023,0.0155110530697275,0.0074102354701608,1.0,1.0,50.0,50.0,50.0,50.0,0.4383443808393447,0.426432803273201,0.0035257798049416,0.0,0.473777430118704,0.4676018357276916,77.42066249709562,71.00353971933103,77.42066249709562,71.00353971933103,1048.3125719762972,119.5270055959188,0.09212762897066917,666.7120526021042,34.15340041511422,0.6449462422701121,9.08952469318228,0.7037501400896474,0.6185622415174558,0.6359859362796794
51,St.Arnual,Rhine,Saar,1004,DE,3945.0,3960.22,49.214863,7.022796,7.025,49.225,NRT,calibrated,23/08/2012 00:00',01/01/2024 00:00',23/08/2012 00:00',0.889676,0.0204603,KGEJSD,Europe,RhineMaasScheldtSeine,312.3339952441773,306.2293395996094,1.7248146513822935,1.6900687217712402,2.5277659104594945,2.5288119316101074,0.0051063872140819,0.0033915876410901,1.0,1.0,50.0,50.0,50.0,50.0,0.4445140143737088,0.4103317558765411,0.0,0.0,0.4822005287926858,0.514669269323349,73.54901664932719,71.92800254107138,73.54901664932719,71.92800254107138,903.317698895531,119.23497618492098,0.09033470802999864,711.2818459441916,43.89363580276743,0.6543820938002165,10.196934924942678,0.7424741432131449,0.5421854067042513,0.7874105055329504
58,Düsseldorf,Rhine,Rhine,1004,DE,147680.43,147773.77,51.225463,6.769909,6.725,51.225,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.943695,0.0150872,KGEJSD,Europe,RhineMaasScheldtSeine,513.8277995022761,368.1708679199219,1.7210079329308197,1.633710861206055,2.5201118502254323,2.5026791095733643,0.0158071525356118,0.0074449360836297,1.0,1.0,50.0,50.0,50.0,50.0,0.4350050195271551,0.4231135845184326,0.0036610232003523,0.0,0.4792968289424674,0.4754177734851837,78.31628560401204,71.68445702189098,78.31628560401204,71.68445702189098,1048.3723937166005,120.3113433550376,0.09411079111779508,667.7010618669818,34.12294208149758,0.6449821308340613,9.081472438553641,0.7024971255320124,0.6211556266728101,0.6368930218582969
59,Steinbach,Rhine,Main,1004,DE,17914.2,17964.73,50.009961,9.60371,9.625,50.025,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.879503,0.00541015,KGEJSD,Europe,RhineMaasScheldtSeine,380.88056253515305,358.9295349121094,1.4721732133908412,1.4770326614379885,2.2996502363619333,2.3099565505981445,0.0073727389386376,0.0055960044264793,1.0,1.0,50.0,50.0,50.0,50.0,0.4508149166892204,0.4343025982379913,0.0001173292713969,0.0,0.4841833259830294,0.4897034764289856,85.3274734238,83.75620669700217,85.3274734238,83.75620669700217,828.8033089025055,117.717097033671,0.0893144606588427,661.8747212698576,38.445765605714875,0.671720309918229,9.217307996759411,0.7395466929199656,0.6320078195747557,0.7985908286808201
60,Fremersdorf,Rhine,Saar,1004,DE,6983.0,7016.23,49.408914,6.648444,6.675,49.375,NRT,calibrated,24/08/2012 00:00',01/01/2024 00:00',24/08/2012 00:00',0.900586,0.0165993,KGEJSD,Europe,RhineMaasScheldtSeine,303.9384277459641,289.173095703125,1.6883998419522914,1.6770819425582886,2.4693885247978145,2.444035768508911,0.0054194033781987,0.0037647344870492,1.0,1.0,50.0,50.0,50.0,50.0,0.4185970826415991,0.4083080589771271,0.0,0.0,0.499959534332736,0.508669063448906,71.95811005265544,70.02933462940673,71.95811005265544,70.02933462940673,907.7490652052873,115.09921978321346,0.09635511777845633,707.091518018955,42.72997886289096,0.6534652628674137,10.196717679753812,0.7266279875072716,0.5386154376422313,0.7789504226688974
62,Bonn,Rhine,Rhine,1004,DE,140901.0,141121.85,50.736364,7.10807,7.125,50.725,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.946236,0.0132545,KGEJSD,Europe,RhineMaasScheldtSeine,528.0416841966423,377.9672393798828,1.7290501483379648,1.634617269039154,2.522652317019148,2.502800226211548,0.016233892162072,0.0075674792751669,1.0,1.0,50.0,50.0,50.0,50.0,0.4354254888930385,0.4221465587615967,0.0038118743597754,0.0,0.4815958235388112,0.4796813960075378,78.9105405168547,72.16066131611424,78.9105405168547,72.16066131611424,1051.5075344017455,121.53855342348655,0.09692080217793646,667.9080468397053,34.058966358706044,0.6454439104129849,9.038930084207935,0.7015358298908796,0.62652319732408,0.6351909282511334
63,Speyer,Rhine,Rhine,1004,DE,53131.0,53071.72,49.323786,8.44876,8.475,49.275,NRT,calibrated,17/08/2012 00:00',01/01/2024 00:00',17/08/2012 00:00',0.936382,0.0117479,KGEJSD,Europe,RhineMaasScheldtSeine,829.2120051016612,620.9138793945312,1.971524494260565,1.8310396671295168,2.6261702145459025,2.650693893432617,0.0296193298602753,0.0144660947844386,1.0,1.0,50.0,50.0,50.0,50.0,0.413566331206332,0.400012195110321,0.0050566824227207,0.0,0.4943906752141931,0.4843603372573852,87.72645605516215,79.39625172698567,87.72645605516215,79.39625172698567,1359.6326419771035,152.03286208346697,0.13748701749119788,655.0282785724613,29.431643135272996,0.6249215212495388,8.014389384088124,0.6773695529308856,0.7238339469618755,0.4817685736199706
73,Zwickau-Poelbitz,Elbe,Zwickau Mulde,1007,DE,1030.0,1025.17,50.740921,12.493595,12.475,50.725,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',07/09/1994 00:00',0.744969,0.0218375,KGEJSD,Europe,ElbeOderEmsWeser,618.2949163886508,605.9130249023438,1.649218592312781,1.6080507636070251,2.5397909637676745,2.573678731918335,0.0156523731327496,0.0145851247943937,1.0,1.0,50.0,50.0,50.0,50.0,0.5880894956241408,0.6537768244743347,0.0,0.0,0.3366482388745399,0.2811245918273926,86.30259523588411,83.10131172687302,86.30259523588411,83.10131172687302,956.56551225001,123.21847059314685,0.12655657130862472,615.8764349044338,40.87228752902164,0.6656955491143266,7.32704642827548,0.8473724717089978,0.804571251956825,0.6438413543216547
75,Wechselburg 1,Elbe,Zwickau Mulde,1007,DE,2107.0,2142.26,51.006848,12.772535,12.775,51.025,NRT,calibrated,21/04/2009 00:00',16/03/2023 00:00',21/04/2009 00:00',0.776079,0.0120556,KGEJSD,Europe,ElbeOderEmsWeser,483.9771417743351,420.1095886230469,1.6671307794557857,1.6510746479034424,2.420486626825199,2.4461007118225098,0.0114012206344673,0.0095253130421042,1.0,1.0,50.0,50.0,50.0,50.0,0.4087021936722552,0.3516978621482849,0.0,0.0,0.4818770009898837,0.5267550647258759,83.42829502483676,82.41779665873935,83.42829502483676,82.41779665873935,918.2267791635483,121.27361766237108,0.11434127384017287,636.9536048349255,42.2124783832027,0.647381206326801,8.110296683673493,0.849321559549146,0.7178865565402517,0.6936778792436805
78,Torgau,Elbe,Elbe,1007,DE,55211.0,55441.79,51.553713,13.01012,13.025,51.575,HIST,calibrated,01/01/1980 00:00',01/01/2023 00:00',22/12/1992 00:00',0.832615,0.0141756,KGEJSD,Europe,ElbeOderEmsWeser,453.5615186160014,445.5509033203125,1.4266782221635006,1.430062770843506,2.280668349314177,2.2919429540634155,0.0097457240432646,0.0072385440580546,1.0,1.0,50.0,50.0,50.0,50.0,0.4091404227270867,0.3869306147098541,0.0009553052462329,0.0,0.5347711952099932,0.5461824685335159,117.5374899343249,113.4050777135349,117.5374899343249,113.4050777135349,762.0919883157753,94.67601549871699,0.2123193594925959,652.2762903466609,40.3164437300348,0.658891138051612,8.537028546190415,0.8216967074225909,0.7192566662697039,0.8559023062139686
79,Lichtenwalde 1,Elbe,Zschopau,1007,DE,1575.0,1573.39,50.886191,13.020015,13.025,50.875,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',06/09/1994 00:00',0.75882,0.0162362,KGEJSD,Europe,ElbeOderEmsWeser,611.7954391061639,617.9251098632812,1.6877423119824433,1.6952174305915833,2.484126086489284,2.4974706172943115,0.0124339247468866,0.0121904560364782,1.0,1.0,50.0,50.0,50.0,50.0,0.5082359578808604,0.4791795611381531,0.0,0.0,0.4433598940901292,0.4581677913665771,96.5199159299312,97.42974144737406,96.5199159299312,97.42974144737406,910.9555346863023,116.04052257609742,0.15784391441539183,617.0995652406276,41.39861551838793,0.670032317601321,7.177630489358653,0.8660496957735948,0.8246005488320446,0.6774200734760701
81,Kleindalzig,Elbe,White Elster,1007,DE,2891.0,2849.03,51.210414,12.291583,12.275,51.225,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',30/10/1991 00:00',0.792456,0.029743,KGEJSD,Europe,ElbeOderEmsWeser,378.1604283449163,379.7168273925781,1.6078924672702986,1.6153348684310913,2.394214268458374,2.3944716453552246,0.0081670019106924,0.0068529285490512,1.0,1.0,50.0,50.0,50.0,50.0,0.3414425400899771,0.3191201090812683,0.0,0.0,0.5826339032706046,0.6035290956497192,86.62013372134055,83.88899663629205,86.62013372134055,83.88899663629205,800.6486286069861,107.673187407655,0.12410888605634939,654.6383477448913,43.00293192011856,0.6392745667080629,8.849785351348892,0.8405370394705136,0.651256094925851,0.8176350078608994
83,Bad Dueben 1,Elbe,United Mulde,1007,DE,6171.0,6188.68,51.590779,12.580715,12.575,51.575,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',05/11/1994 00:00',0.804582,0.00336032,KGEJSD,Europe,ElbeOderEmsWeser,434.8117572979999,401.3363494873047,1.636062732498497,1.6202974319458008,2.4315030722396056,2.4456244707107544,0.0094744423395234,0.0077463600318878,1.0,1.0,50.0,50.0,50.0,50.0,0.3613474339868239,0.2945216298103332,0.0001187308554254,0.0,0.5638615456244501,0.5911045968532562,94.26379247630828,88.95943559632713,94.26379247630828,88.95943559632713,866.1457564217133,114.61364398637402,0.1228283360616013,647.7835800845853,43.065412192695355,0.646781045506216,8.33606524869485,0.8571424585896342,0.701739825325766,0.7478921131712954
85,Boehlen 1,Elbe,Pleisse,1007,DE,1359.0,1289.89,51.211917,12.387218,12.375,51.225,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',06/09/1994 00:00',0.731631,0.0660847,KGEJSD,Europe,ElbeOderEmsWeser,238.4311122785696,240.73097229003903,1.589797738121132,1.6162877082824707,2.2624352876353857,2.31706976890564,0.0044953134535762,0.0042323130182921,1.0,1.0,50.0,50.0,50.0,50.0,0.1479125406256096,0.0990121699869632,0.0,0.0,0.7543639464198089,0.7911125868558884,82.88905397769756,82.19438055081633,82.88905397769756,82.19438055081633,756.2849100123183,102.38409486849872,0.09942635454272698,676.7419612392976,44.732450839923175,0.6217098739196496,9.62324199749803,0.8443185710072344,0.596538291355454,0.8948240964219091
86,Neuwiese,Elbe,Blacl Elster,1007,DE,669.0,679.12,51.476458,14.197033,14.225,51.475,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',08/09/1993 00:00',0.768524,0.0281653,KGEJSD,Europe,ElbeOderEmsWeser,177.77135353787733,161.3463134765625,1.531168273926446,1.561291217803955,2.190970722424109,2.205456495285034,0.0043635390516558,0.0029284241609275,1.0,1.0,50.0,50.0,50.0,50.0,0.3112675521652355,0.3036968410015106,0.0,0.0,0.614958521029791,0.6055458188056946,169.20808081080986,167.65210087044505,169.20808081080986,167.65210087044505,758.0233757298587,114.06358113955932,0.12736745137694122,682.3580196935696,47.02310969013917,0.6323621089784706,9.77033369261555,0.8471977809835477,0.609342131688033,0.9001807088555349
89,Dresden,Elbe,Elbe,1007,DE,53096.0,53051.05,51.054481,13.738831,13.725,51.075,HIST,calibrated,01/01/1980 00:00',01/01/2023 00:00',23/12/1992 00:00',0.822708,0.00946961,KGEJSD,Europe,ElbeOderEmsWeser,464.11950138622007,452.4317626953125,1.4239081887813745,1.4259692430496216,2.2766371412457014,2.278526306152344,0.0098964559366879,0.0073370621539652,1.0,1.0,50.0,50.0,50.0,50.0,0.4173989772024277,0.3946116268634796,0.0009676030211686,0.0,0.5277609602831869,0.5410166382789612,116.1881219275989,112.94135660541365,116.1881219275989,112.94135660541365,762.292692181321,94.46560191448546,0.2162431599042266,650.9354887665977,40.17787624165112,0.6601703514813294,8.492960115016489,0.8206069900310928,0.7244448981078547,0.8539180493832734
93,Spreewitz,Elbe,Spree,1007,DE,2033.0,2096.91,51.510861,14.404286,14.425,51.525,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',06/09/1994 00:00',0.70285,0.0124871,KGEJSD,Europe,ElbeOderEmsWeser,207.42053065049183,174.29652404785156,1.4834709107609294,1.5238460898399353,2.145819049549553,2.2054771184921265,0.0046811483133947,0.0029222754528746,1.0,1.0,50.0,50.0,50.0,50.0,0.4118842461650737,0.4438611716032028,0.0002042266407446,0.0,0.5122359318107482,0.4711229205131531,162.5289671081491,148.28799759133767,162.5289671081491,148.28799759133767,773.9551062076731,114.15644891137256,0.14238807645835433,670.0110113866491,46.71501908870775,0.6361592098616259,9.480382820747753,0.8539424703217071,0.630942964002021,0.8656975139936178
94,Goerlitz,Oder,Lusatian Neisse,1007,DE,1621.0,1642.46,51.161195,14.993189,14.975,51.125,NRT,calibrated,21/04/2009 00:00',16/03/2023 00:00',21/04/2009 00:00',0.768478,0.0231104,KGEJSD,Europe,ElbeOderEmsWeser,377.7021067802032,351.699951171875,1.5652373741174963,1.5678328275680542,2.364762776302367,2.388136625289917,0.0128019529507197,0.0094050071202218,1.0,1.0,50.0,50.0,50.0,50.0,0.4065917424029676,0.3626446425914764,1.186766586907759e-05,0.0,0.520297768371631,0.549046516418457,104.50334077791364,104.24746747943313,104.50334077791364,104.24746747943313,891.3501952924497,121.11442685206188,0.1564740993679871,631.1002188380102,42.96364055096538,0.6606739571683194,8.302997229907334,0.8497480395305704,0.7277085793940046,0.7080272402149952
95,Gornja Radgona,Danube,Mur,1005,SI,10197.2,10411.5,46.6811,15.9956,16.025,46.675,NRT,calibrated,13/04/2009 00:00',01/01/2024 00:00',13/04/2009 00:00',0.86027,0.0118127,KGEJSD,Europe,Danube,1004.9492577796848,1024.7523803710938,1.8060604974846544,1.8047678470611568,2.532306632453869,2.535748839378357,0.0317788313923819,0.0233183084055781,1.0,1.0,50.0,50.0,50.0,50.0,0.6337629145486944,0.6720698773860931,7.749040282772088e-05,0.0,0.3357638420439497,0.301318347454071,76.89625383037544,78.11359812547207,76.89625383037544,78.11359812547207,1088.6185693647717,104.39645243070926,0.30378913006516606,604.9950807288158,25.284613426507867,0.6320387671213026,6.578522396736688,0.7871248026061639,0.9544538335178832,0.5557456925264844
96,Ptuj,Danube,Drava,1005,SI,13664.1,13778.92,46.4169,15.8675,15.825,46.425,NRT,calibrated,14/04/2009 00:00',01/01/2024 00:00',14/04/2009 00:00',0.868333,0.00832332,KGEJSD,Europe,Danube,1245.541900064473,1160.6165771484375,1.8885402219209,1.8992843627929688,2.411510844212552,2.430402994155884,0.0474879555326737,0.0378457531332969,1.0,1.0,50.0,50.0,50.0,50.0,0.577951436260792,0.6344804763793945,6.026461068919781e-05,0.0,0.3965009981958842,0.3293324112892151,81.98903268027883,72.98439293057422,81.98903268027883,72.98439293057422,1264.0594886751664,133.7057653448164,0.2521757177238032,618.8664390996091,24.34117163725918,0.615522475714491,5.7414552006949,0.7945518864613949,1.1032508030190742,0.48958648279143074
98,Radovljica,Danube,Sava,1005,SI,907.97,919.49,46.34,14.1654,14.175,46.325,NRT,calibrated,13/04/2009 00:00',01/01/2024 00:00',13/04/2009 00:00',0.621529,0.1199,KGEJSD,Europe,Danube,1143.3266568728377,1149.816650390625,1.7738368869362104,1.7564603090286257,2.447881377245322,2.451167345046997,0.0572621318589412,0.0515402294695377,1.0,1.0,50.0,50.0,50.0,50.0,0.6516623477691119,0.7176980376243591,0.0,0.0,0.3274107815055877,0.2668890357017517,45.28728337587479,44.4624100917566,45.28728337587479,44.4624100917566,1571.0543780847863,211.0299284522363,0.21573394223281026,637.4574066114296,28.049392633881563,0.6353753921734592,6.549375348268037,0.7706907954259324,0.9684718535324115,0.4057513320376155
106,Veliko Širje,Danube,Savinja,1005,SI,1841.9,1798.91,46.0919,15.1924,15.225,46.075,NRT,calibrated,13/04/2009 00:00',01/01/2024 00:00',13/04/2009 00:00',0.752053,0.0387444,KGEJSD,Europe,Danube,596.4358773516681,511.9302368164063,1.6482201983334042,1.6054031252861023,2.7167167372828542,2.749565005302429,0.0250208086013903,0.0155798196792602,1.0,1.0,50.0,50.0,50.0,50.0,0.693716431629125,0.7351106107234955,0.0013934019985233,0.0,0.273856009744045,0.2444106783866882,69.48780309620591,69.60234815994528,69.48780309620591,69.60234815994528,1075.430531572317,129.72722268748737,0.21441739894762865,677.0942602596735,33.16712727805358,0.6385564666427437,9.619411258084517,0.724530514715299,0.6575063406981445,0.6296029733038526
107,Podbočje,Danube,Krka,1005,SI,2238.12,1793.17,45.8644,15.4555,15.525,45.875,NRT,calibrated,13/04/2009 00:00',01/01/2024 00:00',13/04/2009 00:00',0.75158,0.0354071,KGEJSD,Europe,Danube,432.6487630924513,427.43463134765625,1.7429327341508345,1.674738526344299,2.764517308142859,2.8210108280181885,0.0207535432976402,0.0142444735392928,1.0,1.0,50.0,50.0,50.0,50.0,0.733701468803034,0.7526336908340454,7.218506026574118e-05,0.0,0.2405024775446609,0.2269160747528076,66.52325233998963,56.84129974014965,66.52325233998963,56.84129974014965,1225.0390838263693,163.12898224809905,0.14940221986065452,723.3238771580576,37.790204813718155,0.6256776469087713,10.758929151329514,0.7319033854363074,0.5809134661978431,0.5904496327568417
108,Solkan,Soca/Isonzo,Soca,1005,SI,1572.8,1437.89824,45.98162,13.65517,13.625,45.975,NRT,calibrated,29/05/2009 00:00',01/01/2024 00:00',29/05/2009 00:00',0.543287,0.137786,KGEJSD,Europe,SouthEastTurkeyIsraelDon,815.9710146362926,709.7423706054688,1.4591976149971682,1.4960590600967407,2.522255638735225,2.5994701385498047,0.0432374479567495,0.0356648378074169,1.0,1.0,50.0,50.0,50.0,50.0,0.706295071058682,0.7763304710388184,8.98201268563385e-05,0.0,0.2832236458852744,0.2123138308525085,50.12489328341228,49.34146045489624,50.12489328341228,49.34146045489624,1743.869095333645,270.7075670169232,0.17484066861108774,697.2530638178379,31.534563986263684,0.625660608112369,9.036237167388173,0.7349315433758115,0.6847898798085353,0.3998310800297979
109,Bollendorf,Rhine,Saar,1010,DE,3222.0,3277.75,49.850921,6.359171,6.325,49.825,NRT,calibrated,19/04/2009 00:00',01/01/2024 00:00',19/04/2009 00:00',0.858317,0.0242452,KGEJSD,Europe,RhineMaasScheldtSeine,397.2162392683693,394.1196594238281,1.8879553136853624,1.8678523302078247,2.517890442454018,2.484954357147217,0.0063341717927766,0.0051175360567867,1.0,1.0,50.0,50.0,50.0,50.0,0.442723387270117,0.4574245810508728,0.0,0.0,0.507282699195045,0.5003016889095306,66.16026427068415,64.72849369832954,66.16026427068415,64.72849369832954,905.260903774509,108.40143488548078,0.06807511348715398,645.7137374648604,37.490710890742854,0.6658594032711128,9.043787825216837,0.679450583110876,0.5723728750539587,0.7132902070248921
113,Martinstein,Rhine,Nahe,1010,DE,1468.0,1501.41,49.803795,7.536,7.525,49.825,NRT,calibrated,19/04/2009 00:00',01/01/2024 00:00',19/04/2009 00:00',0.778539,0.0288002,KGEJSD,Europe,RhineMaasScheldtSeine,435.2324737456247,423.38031005859375,1.7730120312370583,1.774195671081543,2.48227089720847,2.387685537338257,0.0101182120948161,0.0081567093729972,1.0,1.0,50.0,50.0,50.0,50.0,0.5363059741568049,0.5274507403373718,4.000612713075938e-05,0.0,0.4173672631062401,0.4291395545005798,67.52457996632866,69.82549127933181,67.52457996632866,69.82549127933181,813.7611619890707,104.9029592595674,0.07192064708352983,658.0151216184134,35.362522903497606,0.6686472028480316,9.050062915217293,0.7016086156827264,0.5968542388489079,0.8086096416914659
114,Odenbach,Rhine,Glan,1010,DE,1085.53,1067.25,49.68892,7.652247,7.675,49.675,NRT,calibrated,19/04/2009 00:00',01/01/2024 00:00',19/04/2009 00:00',0.767427,0.0158705,KGEJSD,Europe,RhineMaasScheldtSeine,306.13065661062,295.6170959472656,1.688283361464971,1.6798709630966189,2.3577209483289634,2.3608126640319824,0.0072226773271969,0.007231131196022,1.0,1.0,50.0,50.0,50.0,50.0,0.4374367255641764,0.4009677767753601,0.0,0.0,0.4812876512578328,0.5074678659439087,82.01561492675573,83.75254251708833,82.01561492675573,83.75254251708833,789.2492594031187,107.18189894881365,0.07718514228137945,697.5235284731172,40.67603135037057,0.6610875193105274,9.974865658352263,0.7243999860735443,0.5523070761717364,0.8837810364252093
117,Bad Vilbel,Rhine,Nidda,1009,DE,1619.3,1701.2,50.182246,8.741063,8.725,50.175,NRT,calibrated,30/10/2008 00:00',01/01/2024 00:00',30/10/2008 00:00',0.77388,0.0394535,KGEJSD,Europe,RhineMaasScheldtSeine,237.39268646167423,198.04519653320312,1.6424539408576098,1.618645429611206,2.468451488831088,2.4668623208999634,0.0085474102127425,0.0063882227987051,1.0,1.0,50.0,50.0,50.0,50.0,0.3808224856483198,0.3772974759340286,0.0,0.0,0.5479902917918584,0.5610699653625488,73.56994879464024,77.26159418951951,73.56994879464024,77.26159418951951,794.8792893633856,118.2142718153544,0.07580192454725666,678.4941523603852,41.99226217340189,0.6596806178599185,9.95436742989643,0.7615944043099541,0.5594441978503893,0.8535813694476647
118,Hanau,Rhine,Kinzig,1009,DE,921.2,911.78,50.132084,8.94581,8.975,50.175,NRT,calibrated,30/10/2008 00:00',01/01/2024 00:00',30/10/2008 00:00',0.80086,0.0407492,KGEJSD,Europe,RhineMaasScheldtSeine,298.9977986072667,298.8763427734375,1.5846249436042643,1.5998874306678772,2.6179111091224985,2.67615008354187,0.0120813762258538,0.0123458066955208,1.0,1.0,50.0,50.0,50.0,50.0,0.5676126658197629,0.546990305185318,2.1786741387833288e-05,0.0,0.3704125884601094,0.4040057361125946,62.45094493243372,58.48259581900948,62.45094493243372,58.48259581900948,902.4905237672928,134.78406137727194,0.08847044504912303,669.6026135855336,41.863919260553594,0.6697425308284762,9.53763748078543,0.7542154557147697,0.5900702913921552,0.7419497445694961
120,Marburg,Rhine,Lahn,1009,DE,1666.2,1665.38,50.798714,8.764476,8.775,50.775,NRT,calibrated,30/10/2008 00:00',01/01/2024 00:00',30/10/2008 00:00',0.746113,0.0227772,KGEJSD,Europe,RhineMaasScheldtSeine,335.52864441508353,313.43170166015625,1.6829159198464798,1.6461479663848877,2.4569681897883884,2.4730114936828613,0.0080137267776345,0.0059096259064972,1.0,1.0,50.0,50.0,50.0,50.0,0.5110774669132344,0.4990763962268829,0.0,0.0,0.4452229373009514,0.4474536180496216,68.17154437410751,63.91929849303581,68.17154437410751,63.91929849303581,796.1883402874063,112.82390566682199,0.07989507572312679,642.486415506262,39.3444614226244,0.6674086218211843,9.086950816722192,0.7661587182511848,0.5968435819171586,0.8069528062598087
125,Kemihaara,Kemijoki,Kemijoki,1011,FI,8538.0,8560.75,67.198533,27.785512,27.825,67.175,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.775369,0.0202135,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,266.52582312840707,265.3898620605469,1.092370089236541,1.0748977661132812,1.2801206122956992,1.2650974988937378,0.0081165890689063,0.0061788791790604,1.0,1.0,50.0,50.0,50.0,50.0,0.5483054808962058,0.5479682087898254,0.0,0.0,0.4451008550677019,0.4472560286521911,133.68016700707634,134.5578378421945,133.68016700707634,134.5578378421945,677.1176880818032,84.25111419518453,0.25833833097977404,409.74839230521405,26.064918455313784,0.8763251043705557,0.32056062820448644,0.868143841222837,30.72834501790956,0.6051361521303399
128,Vikajärvi  luusua,Kemijoki,Raudanjoki,1011,FI,3017.0,2906.64,66.621822,26.219519,26.225,66.625,efas,calibrated,01/01/1994 00:00',31/12/2012 00:00',01/01/1994 00:00',0.872324,0.0587465,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,210.6294162051862,212.86852264404297,1.1068067526217065,1.1172878742218018,1.303731075995346,1.3079386949539185,0.004857222182804,0.0036730823339894,1.0,1.0,50.0,50.0,50.0,50.0,0.5716301442258617,0.5761800110340118,0.0,0.0,0.3869550661943761,0.3820523619651794,132.82615076128005,132.3228980682521,132.82615076128005,132.3228980682521,682.277744029361,99.48017213718732,0.23313370681383047,425.7296394875795,28.712995107214088,0.8824367759242573,0.9346499688216121,0.8147986240035902,9.236747265838327,0.6239828914443657
130,Ounasjoki. Köngäs,Kemijoki,Ounasjoki,1011,FI,4488.0,4531.83,67.878636,24.844374,24.875,67.925,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.856847,0.0183296,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,351.457995588547,343.3846435546875,1.1723416509935023,1.1602452993392944,1.1036020143837155,1.1282914876937866,0.0072375387433394,0.0048088910989463,1.0,1.0,50.0,50.0,50.0,50.0,0.2669407907595523,0.2697192132472992,0.0,0.0,0.6954798625499095,0.6864043474197388,121.50169009738434,121.56316534151364,121.50169009738434,121.56316534151364,636.5782499393082,88.49828641107551,0.297122839713169,418.14104875561094,23.552890521902274,0.8442988678335832,-0.2628333542414165,0.7044499270580874,-24.308087895119154,0.6568572658514122
131,Unari  luusua,Kemijoki,Meltausjoki,1011,FI,1198.0,1118.21,67.130471,25.747274,25.775,67.125,efas,calibrated,01/01/1982 00:00',31/12/2012 00:00',15/11/1992 00:00',0.864237,0.0265595,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,216.9666664278189,212.9339599609375,1.1601356857369929,1.1601369380950928,1.2728315593623882,1.320871353149414,0.0039026135164376,0.0029059969820082,1.0,1.0,50.0,50.0,50.0,50.0,0.5420983471531357,0.5571956634521484,0.0,0.0,0.4109908946398052,0.4151822328567505,116.32130128734306,115.60510167366088,116.32130128734306,115.60510167366088,662.6929731071912,98.37770651477373,0.24846183765024102,425.73545053997356,27.527159372601982,0.8793685872464129,0.7505630538739052,0.7781420728892993,11.73515798005043,0.6424324201655757
132,Ounasjoki. Marraskoski,Kemijoki,Ounasjoki,1011,FI,12303.0,12172.5,66.798477,25.420245,25.425,66.825,NRT,calibrated,28/05/2009 00:00',01/01/2024 00:00',28/05/2009 00:00',0.805445,0.0983471,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,266.7874371370663,240.73628997802732,1.1637357706545184,1.160230815410614,1.2348498995777957,1.2509586215019226,0.0057109650761999,0.0039017173694446,1.0,1.0,50.0,50.0,50.0,50.0,0.4561605827540824,0.4990184605121612,0.0,0.0,0.5170667938634801,0.4790697991847992,114.412542546928,115.68326556798914,114.412542546928,115.68326556798914,652.2604179642275,90.12441783662157,0.269550709206868,421.87528687876585,25.086204238452364,0.8637703794285378,0.334812518195085,0.7292590165390956,29.223803129943228,0.6467896491335201
