ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,CalChanMan1,CalChanMan3,GwLoss,GwPercValue,LZThreshold,LakeMultiplier,LowerZoneTimeConstant,PowerPrefFlow,SnowMeltCoef,TransSub,UpperZoneTimeConstant,b_Xinanjiang
114,Odenbach,Rhine,Glan,1010,DE,1085.53,1067.25,49.68892,7.652247,7.675,49.675,NRT,calibrated,19/04/2009 00:00',01/01/2024 00:00',19/04/2009 00:00',0.767427,0.0158705,KGEJSD,Europe,RhineMaasScheldtSeine,5.0,1.0,0.348622,0.980924,13.3539,1.0,576.375,1.30003,4.29757,0.00769543,13.0084,3.49903
117,Bad Vilbel,Rhine,Nidda,1009,DE,1619.3,1701.2,50.182246,8.741063,8.725,50.175,NRT,calibrated,30/10/2008 00:00',01/01/2024 00:00',30/10/2008 00:00',0.77388,0.0394535,KGEJSD,Europe,RhineMaasScheldtSeine,3.74609,1.0,0.289835,0.935828,19.06,1.0,460.071,1.42108,5.0633,0.0351158,11.0032,1.14895
118,Hanau,Rhine,Kinzig,1009,DE,921.2,911.78,50.132084,8.94581,8.975,50.175,NRT,calibrated,30/10/2008 00:00',01/01/2024 00:00',30/10/2008 00:00',0.80086,0.0407492,KGEJSD,Europe,RhineMaasScheldtSeine,2.57138,1.0,0.424091,1.05206,19.2484,1.0,676.361,0.879886,4.87966,0.0040867,10.1586,2.82047
120,Marburg,Rhine,Lahn,1009,DE,1666.2,1665.38,50.798714,8.764476,8.775,50.775,NRT,calibrated,30/10/2008 00:00',01/01/2024 00:00',30/10/2008 00:00',0.746113,0.0227772,KGEJSD,Europe,RhineMaasScheldtSeine,3.67092,1.0,0.1422,1.02401,24.6611,1.0,127.316,1.30121,4.38405,0.0305675,3.4152,2.64316
125,Kemihaara,Kemijoki,Kemijoki,1011,FI,8538.0,8560.75,67.198533,27.785512,27.825,67.175,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.775369,0.0202135,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.98611,1.0,0.00229261,0.686429,20.562,1.0,94.6295,1.54161,2.96216,0.0,17.0974,2.73271
128,Vikajärvi  luusua,Kemijoki,Raudanjoki,1011,FI,3017.0,2906.64,66.621822,26.219519,26.225,66.625,efas,calibrated,01/01/1994 00:00',31/12/2012 00:00',01/01/1994 00:00',0.872324,0.0587465,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,5.0,1.0,0.0022853,0.506777,29.9612,1.0,267.619,0.5,2.79682,3.08499e-06,11.6429,0.01
130,Ounasjoki. Köngäs,Kemijoki,Ounasjoki,1011,FI,4488.0,4531.83,67.878636,24.844374,24.875,67.925,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.856847,0.0183296,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.86877,1.0,0.000901939,0.547324,25.3765,1.0,198.483,1.08566,2.68629,0.00196807,8.14422,3.44417
131,Unari  luusua,Kemijoki,Meltausjoki,1011,FI,1198.0,1118.21,67.130471,25.747274,25.775,67.125,efas,calibrated,01/01/1982 00:00',31/12/2012 00:00',15/11/1992 00:00',0.864237,0.0265595,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.42259,1.0,9.9882e-06,0.724171,15.4942,1.0,187.599,0.501748,2.55622,1.7103e-05,13.1894,1.63767
132,Ounasjoki. Marraskoski,Kemijoki,Ounasjoki,1011,FI,12303.0,12172.5,66.798477,25.420245,25.425,66.825,NRT,calibrated,28/05/2009 00:00',01/01/2024 00:00',28/05/2009 00:00',0.805445,0.0983471,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.86877,1.0,0.000901939,0.547324,25.3765,1.0,198.483,1.08566,2.68629,0.00196807,8.14422,3.44417
133,Valajaskoski,Kemijoki,Kemijoki,1011,FI,47425.0,47443.17,66.424052,25.540257,25.475,66.425,NRT,calibrated,27/04/2002 00:00',01/01/2024 00:00',24/04/2003 00:00',0.899593,0.0422939,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.86877,1.0,0.000901939,0.547324,25.3765,1.0,198.483,1.08566,2.68629,0.00196807,8.14422,3.44417
134,Isohaara,Kemijoki,Kemijoki,1011,FI,50683.0,50998.22,65.792669,24.545286,24.575,65.825,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.866167,0.0315048,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.86877,1.0,0.000901939,0.547324,25.3765,1.0,198.483,1.08566,2.68629,0.00196807,8.14422,3.44417
135,Muonionjoki. Kaaresuvanto,Torne,Muonio,1011,FI,5732.0,5891.58,68.442281,22.494588,22.475,68.425,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.75449,0.226944,KGE,Europe,KemjokiPaatsjokiTorneBIS,2.63228,1.0,0.000176499,1.3985,20.5884,1.0,557.566,0.885494,2.63328,0.0,7.81102,2.75745
136,Muonionjoki. Muonio,Torne,Muonio,1011,FI,9259.0,9297.14,67.945748,23.660143,23.625,67.975,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.696888,0.210366,KGE,Europe,KemjokiPaatsjokiTorneBIS,2.63228,1.0,0.000176499,1.3985,20.5884,1.0,557.566,0.885494,2.63328,0.0,7.81102,2.75745
137,Tengeliönjoki. Haapakoski,Torne,Tengelionjoki,1011,FI,3089.0,2976.77,66.381335,23.783981,23.725,66.425,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.845404,0.0614103,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.42052,1.0,0.0288747,0.897372,17.1089,1.0,184.83,0.506747,3.72141,0.00020172,24.3135,1.57536
138,Inarijoki. Karigasniemi,Tana,Anarjohka,1011,FI,3133.0,2997.81,69.395731,25.844885,25.825,69.375,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.588335,0.215775,KGE,Europe,SwedenNorway,2.9634,1.0,0.00173037,1.06736,8.95723,1.0,230.149,2.31843,3.09674,0.0,12.9957,2.1269
139,Onnelansuvanto,Tana,Tana,1011,FI,10864.0,10784.83,69.911992,27.026975,26.975,69.925,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.511572,0.26971,KGE,Europe,SwedenNorway,4.8374,1.0,0.0,1.77563,13.9325,1.0,316.192,0.504423,2.69823,6.02264e-07,11.0593,0.259631
140,Utsjoki. Patoniva,Tana,Utsjoki,1011,FI,1520.0,1529.35,69.783662,26.999533,27.025,69.775,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.718555,0.0214223,KGEJSD,Europe,SwedenNorway,3.68526,1.0,0.00142345,0.869892,23.0763,1.0,147.965,0.500509,2.50473,0.000700766,6.73223,4.92102
141,Kettujoki,Paatsjoki,Kettujoki,1011,FI,2215.0,2264.18,68.919106,26.74754,26.775,68.925,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.889811,0.0422831,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,5.0,1.0,0.0112218,0.770276,14.513,1.0,567.272,0.591951,2.54464,0.000182954,16.7056,2.25855
142,Juutuanjoki,Paatsjoki,Juutuanjoki,1011,FI,5160.0,5168.96,68.889188,26.925191,26.975,68.925,NRT,calibrated,08/09/2008 00:00',01/01/2024 00:00',08/09/2008 00:00',0.890256,0.0281843,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,5.0,1.0,0.0112218,0.770276,14.513,1.0,567.272,0.591951,2.54464,0.000182954,16.7056,2.25855
143,Ivalojoki. Pajakoski,Paatsjoki,Ivalo,1011,FI,3345.0,3455.16,68.554588,27.274471,27.275,68.575,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.838461,0.0385891,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,4.83302,1.0,0.0150713,1.06073,26.5615,1.0,241.729,1.71646,3.33045,0.000380878,16.9577,2.88471
144,Kaitakoski,Paatsjoki,Paatsjoki,1011,FI,14575.0,14645.26,68.908733,28.448919,28.475,68.925,efas,calibrated,01/01/1980 00:00',31/12/2012 00:00',15/11/1992 00:00',0.61542,0.0969678,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,5.0,1.0,0.0112218,0.770276,14.513,1.0,567.272,0.591951,2.54464,0.000182954,16.7056,2.25855
145,Kallio 2,Torne,Muonio,1014,SE,14477.1,14370.88,67.224893,23.543048,23.575,67.225,NRT,calibrated,02/01/2011 00:00',01/01/2024 00:00',02/01/2011 00:00',0.768645,0.0997368,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,2.63228,1.0,0.000176499,1.3985,20.5884,1.0,557.566,0.885494,2.63328,0.0,7.81102,2.75745
148,Granåker,Ume,Vindel,1014,SE,11846.37,11793.33,64.239979,19.666241,19.725,64.225,NRT,calibrated,02/01/2011 00:00',01/01/2024 00:00',02/01/2011 00:00',0.852757,0.0347978,KGEJSD,Europe,SwedenNorway,4.08211,1.0,0.155261,0.651275,11.8651,1.0,299.615,0.999685,2.50078,8.61142e-05,13.0621,2.94523
149,Sorsele2,Ume,Vindel,1014,SE,6054.39,6052.83,65.542207,17.508312,17.475,65.525,NRT,calibrated,02/01/2011 00:00',01/01/2024 00:00',02/01/2011 00:00',0.830067,0.0155956,KGEJSD,Europe,SwedenNorway,4.08211,1.0,0.155261,0.651275,11.8651,1.0,299.615,0.999685,2.50078,8.61142e-05,13.0621,2.94523
151,Guben 2,Oder,Lusatian Neisse,1015,DE,4080.0,4127.1,51.969154,14.706919,14.725,51.975,HIST,calibrated,31/07/2012 00:00',01/01/2024 00:00',31/07/2012 00:00',0.796936,0.0225919,KGEJSD,Europe,ElbeOderEmsWeser,4.86896,1.0,0.378118,0.378118,24.523,1.0,140.553,2.26512,6.15106,0.103365,10.3352,0.262189
153,Lobith,Rhine,Rhine,1008,NL,160800.0,159556.62,51.844444,6.108333,6.075,51.875,NRT,calibrated,25/10/2008 00:00',01/01/2024 00:00',25/10/2008 00:00',0.930619,0.0218894,KGEJSD,Europe,RhineMaasScheldtSeine,2.29844,4.23421,0.171525,0.869965,4.61069,1.0,260.384,6.86366,3.83581,0.00425072,26.3392,0.549222
155,Fischerau / Ager,Danube,Ager,1013,AT,1256.1,1204.05,48.085815,13.838047,13.825,48.075,NRT,calibrated,07/04/2011 00:00',01/01/2024 00:00',07/04/2011 00:00',0.60712,0.157867,KGE,Europe,Danube,5.0,1.0,0.000872794,1.21084,10.1649,1.0,324.494,1.06136,4.33578,7.05312e-05,18.811,4.26042
156,Achleiten / Donau,Danube,Danube,1013,AT,76653.3,76461.18,48.582691,13.503336,13.525,48.575,NRT,calibrated,16/05/2009 00:00',01/01/2024 00:00',16/05/2009 00:00',0.912329,0.0180372,KGEJSD,Europe,Danube,3.23,1.0,0.241027,1.17954,20.9732,1.0,79.6547,0.979939,4.41939,0.0298212,8.37469,2.97569
158,Kienstock,Danube,Danube,1013,AT,95970.0,95824.46,48.382792,15.46122,15.525,48.375,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.891418,0.0171419,KGEJSD,Europe,Danube,3.23,1.0,0.241027,1.17954,20.9732,1.0,79.6547,0.979939,4.41939,0.0298212,8.37469,2.97569
159,Korneuburg,Danube,Danube,1013,AT,101536.6,101383.68,48.329485,16.332121,16.325,48.325,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.905308,0.0163259,KGEJSD,Europe,Danube,3.23,1.0,0.241027,1.17954,20.9732,1.0,79.6547,0.979939,4.41939,0.0298212,8.37469,2.97569
160,Linz,Danube,Danube,1013,AT,79490.1,79422.03,48.30692,14.284912,14.325,48.275,efas,calibrated,01/01/1990 00:00',01/01/2000 00:00',01/01/1990 00:00',0.858535,0.0356366,KGEJSD,Europe,Danube,3.23,1.0,0.241027,1.17954,20.9732,1.0,79.6547,0.979939,4.41939,0.0298212,8.37469,2.97569
161,Wildungsmauer,Danube,Danube,1013,AT,103992.7,103330.24,48.114803,16.804302,16.875,48.125,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.906694,0.0190923,KGEJSD,Europe,Danube,3.23,1.0,0.241027,1.17954,20.9732,1.0,79.6547,0.979939,4.41939,0.0298212,8.37469,2.97569
164,Lavamünd Ort,Danube,Drava,1013,AT,11051.8,11056.11,46.64062,14.942619,14.825,46.625,NRT,calibrated,19/11/2008 00:00',01/01/2024 00:00',19/11/2008 00:00',0.764351,0.0179622,KGEJSD,Europe,Danube,2.68273,1.0,0.000659845,0.356074,17.837,1.0,45.217,2.75087,5.88719,0.0,12.9732,1.31531
165,Lienz-Peggetz,Danube,Drava,1013,AT,1876.2,1884.39,46.824539,12.784082,12.775,46.825,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.900549,0.0121128,KGEJSD,Europe,Danube,2.68273,1.0,0.000659845,0.356074,17.837,1.0,45.217,2.75087,5.88719,0.0,12.9732,1.31531
168,Admont (Enns),Danube,Enns,1013,AT,2637.5,2642.15,47.581187,14.461733,14.425,47.575,HIST,calibrated,02/01/1985 00:00',01/01/2013 00:00',17/04/1989 00:00',0.849403,0.0202049,KGEJSD,Europe,Danube,4.94914,1.0,0.330637,1.73142,15.7076,1.0,505.053,1.0457,6.48101,0.0,23.9188,2.66008
169,Steyr (Ortskai),Danube,Enns,1013,AT,5915.4,6123.52,48.043318,14.424931,14.425,48.025,NRT,calibrated,27/11/2009 00:00',01/01/2024 00:00',27/11/2009 00:00',0.771305,0.0477224,KGEJSD,Europe,Danube,4.90177,1.0,0.0,0.497615,23.3808,1.0,129.935,2.36016,4.7062,3.68989e-05,15.6357,2.72708
173,Federaun,Danube,Gail,1013,AT,1304.9,1405.21,46.569332,13.814816,13.775,46.575,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.333775,0.0707561,KGEJSD,Europe,Danube,3.1028,1.0,0.527954,2.0,6.83365,1.0,59.1025,3.60554,5.14095,9.63684e-05,1.35829,1.06769
175,Gumisch,Danube,Gurk,1013,AT,2555.4,2269.09,46.606288,14.478061,14.475,46.625,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.851625,0.052292,KGEJSD,Europe,Danube,3.14644,1.0,0.498134,1.30273,6.49212,1.0,110.278,0.585059,3.71609,0.015282,18.9916,4.08398
176,Launsdorf,Danube,Gurk,1013,AT,1243.1,1376.11,46.760439,14.476932,14.525,46.725,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.786894,0.0508341,KGEJSD,Europe,Danube,3.14644,1.0,0.498134,1.30273,6.49212,1.0,110.278,0.585059,3.71609,0.015282,18.9916,4.08398
180,Jenbach-Rotholz,Danube,Inn,1013,AT,7230.7,7210.88,47.388857,11.789238,11.775,47.375,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.928211,0.0258326,KGEJSD,Europe,Danube,4.60522,1.0,0.249982,1.54215,21.306,1.0,261.564,3.41726,6.39622,0.00298721,39.2971,0.973379
183,Magerbach,Danube,Inn,1013,AT,5118.8,5062.43,47.258747,10.874705,10.875,47.275,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.911818,0.0404922,KGEJSD,Europe,Danube,5.0,1.0,0.273534,1.51619,21.372,1.0,270.394,3.01403,6.42084,0.00637601,31.8366,1.23574
187,Lienz,Danube,Isel,1013,AT,1198.7,1183.98,46.831632,12.766335,12.725,46.825,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.845697,0.0223986,KGEJSD,Europe,Danube,2.68273,1.0,0.000659845,0.356074,17.837,1.0,45.217,2.75087,5.88719,0.0,12.9732,1.31531
188,Stiefern,Danube,Kamp,1013,AT,1493.3,1456.49,48.534688,15.690083,15.675,48.575,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.292959,0.296552,KGE,Europe,Danube,4.54822,1.0,0.817038,0.817038,9.50989,1.0,329.496,1.64661,4.41073,0.0020151,10.2281,2.06182
189,Lechaschau,Danube,Lech,1013,AT,1012.2,1093.09,47.497015,10.709677,10.675,47.475,HIST,calibrated,01/01/1980 00:00',01/01/2013 00:00',08/12/1990 00:00',0.837989,0.0339417,KGEJSD,Europe,Danube,4.61078,1.0,0.123605,1.19292,22.1342,1.0,182.221,3.12844,5.70588,0.0128419,18.8619,1.39404
190,Deutsch Brodersdorf (Straßenbrücke),Danube,Leitha,1013,AT,,2104.83,47.937903,16.477205,16.475,47.925,efas,calibrated,01/01/1990 00:00',30/03/2010 00:00',01/01/1990 00:00',0.77487,0.0350276,KGEJSD,Europe,Danube,3.70772,1.0,0.170741,1.0322,14.0356,1.0,303.056,5.92583,6.07046,0.0872139,7.67699,0.165332
192,Spittal (Fasan),Danube,Lieser,1013,AT,1035.5,1037.2,46.807338,13.494837,13.475,46.825,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.800662,0.00982365,KGEJSD,Europe,Danube,3.76351,1.0,0.370139,1.46511,9.70103,1.0,110.901,4.10956,6.03696,0.0369166,12.8054,0.864904
195,Kolbnitz a. d. Tauernbahn VHP,Danube,Moll,1013,AT,1043.8,1057.74,46.875108,13.302641,13.275,46.875,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.80849,0.0805185,KGEJSD,Europe,Danube,3.45206,1.0,0.390304,2.0,16.4772,1.0,265.687,3.57131,6.48992,0.0306556,27.9719,0.997091
200,Mellach,Danube,Mur,1013,AT,7295.5,7233.47,46.902063,15.492877,15.475,46.925,NRT,calibrated,10/02/2010 00:00',01/01/2024 00:00',10/02/2010 00:00',0.82628,0.0281137,KGEJSD,Europe,Danube,4.4791,1.0,0.233127,1.56656,12.4097,1.0,707.086,1.07125,3.32415,0.008094,26.3641,3.16311
202,St.Georgen ob Judenburt,Danube,Mur,1013,AT,2367.5,2361.65,47.211775,14.499123,14.425,47.175,efas,calibrated,10/02/2010 00:00',01/01/2024 00:00',10/02/2010 00:00',0.787109,0.0433337,KGEJSD,Europe,Danube,4.94031,1.0,0.140608,1.56361,17.3115,1.0,366.534,1.22097,3.2989,0.0113656,24.601,2.92868
207,Siezenheim,Danube,Saalach,1013,AT,1139.1,1130.32,47.811555,12.974216,12.925,47.775,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.771299,0.0125811,KGEJSD,Europe,Danube,0.736392,1.0,0.0306353,0.485046,29.4261,1.0,247.005,4.25345,4.42177,0.0565041,5.75524,1.1136
212,Werfen,Danube,Saalach,1013,AT,2953.2,2924.84,47.479884,13.191103,13.175,47.475,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.810999,0.0501502,KGEJSD,Europe,Danube,4.96536,1.0,0.0,1.51388,24.771,1.0,236.939,2.64842,3.40443,0.0,19.4311,1.43676
213,Leibnitz,Danube,Sulm,1013,AT,1102.5,1103.43,46.771039,15.534549,15.525,46.775,NRT,calibrated,11/02/2010 00:00',01/01/2024 00:00',11/02/2010 00:00',0.141807,0.0923608,KGEJSD,Europe,Danube,2.99298,1.0,0.104563,1.57409,1.11046,1.0,514.939,2.81565,5.07233,0.0023523,0.01,2.46958
214,Raabs an der Thaya,Danube,Thaya,1013,AT,1405.8,1548.18,48.844976,15.499183,15.525,48.825,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.629368,0.0593665,KGEJSD,Europe,Danube,0.802223,1.0,0.381231,0.768166,8.10379,1.0,595.182,1.3837,5.30843,0.00760249,14.4298,0.01
216,Wels-Lichtenegg,Danube,Traun,1013,AT,3387.1,3495.22,48.141089,13.995787,14.025,48.125,NRT,calibrated,27/11/2009 00:00',01/01/2024 00:00',27/11/2009 00:00',0.789472,0.0220708,KGEJSD,Europe,Danube,4.80675,1.0,0.00274448,0.813397,6.05893,1.0,41.566,6.83832,3.01319,0.0100328,39.6812,4.16385
221,Greimpersdorf,Danube,Ybbs,1013,AT,1116.6,1142.86,48.110874,14.891028,14.875,48.125,NRT,calibrated,31/10/2008 00:00',18/09/2022 00:00',31/10/2008 00:00',0.78976,0.0370039,KGEJSD,Europe,Danube,2.63225,1.0,0.00298806,0.128215,28.0249,1.0,408.256,4.84211,3.96913,9.60377e-06,1.84621,1.45559
223,Hart im Zillertal,Danube,Ziller,1013,AT,1094.7,1138.07,47.346304,11.862502,11.875,47.325,NRT,calibrated,31/10/2008 00:00',01/01/2024 00:00',31/10/2008 00:00',0.69482,0.0603774,KGEJSD,Europe,Danube,2.33501,1.0,0.0,1.16564,20.5306,1.0,142.134,2.88838,6.23507,0.0,29.1246,1.20468
225,Gisingen,Rhine,Ill,1013,AT,1281.0,1308.25,47.260356,9.578855,9.625,47.275,NRT,calibrated,07/02/2010 00:00',01/01/2024 00:00',07/02/2010 00:00',0.723465,0.0746071,KGEJSD,Europe,RhineMaasScheldtSeine,5.0,1.0,0.0,1.20847,14.7233,1.0,82.4605,4.61824,5.3315,1.11037e-05,26.7128,0.916273
226,Bangs,Rhine,Rhine,1013,AT,4647.9,4800.11,47.272002,9.533689,9.525,47.225,NRT,calibrated,10/02/2010 00:00',01/01/2024 00:00',10/02/2010 00:00',0.848511,0.0544635,KGEJSD,Europe,RhineMaasScheldtSeine,3.60998,1.0,0.00871951,1.39312,22.9311,1.0,285.785,4.13772,6.28331,1.80798e-05,20.2882,1.15344
228,Bezdan,Danube,Danube,1020,RS,210250.0,209116.18,45.854141,18.859776,18.825,45.875,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.851167,0.0185064,KGEJSD,Europe,Danube,4.97587,1.0,0.199478,0.298947,21.568,1.0,168.061,4.90281,4.82408,0.00106202,4.84781,1.15473
231,Kusic,Danube,Nera,1020,RS,1337.0,1491.3,44.870834,21.485225,21.575,44.875,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.790324,0.0497344,KGEJSD,Europe,Danube,5.0,1.0,0.232654,0.932115,6.76759,1.0,152.343,1.28685,4.72171,0.0416231,8.29989,2.53069
232,Zajecar,Danube,Beli Timok,1020,RS,2150.0,2154.13,43.892142,22.293443,22.325,43.875,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.719023,0.0679714,KGEJSD,Europe,Danube,4.1811,1.0,0.389303,0.887591,15.9805,1.0,361.934,1.118,4.55216,0.0280649,9.21562,2.73341
234,Jamena,Danube,Sava,1020,RS,64073.0,62328.49,44.877743,19.084006,19.125,44.875,NRT,calibrated,22/08/2009 00:00',01/01/2024 00:00',22/08/2009 00:00',0.832116,0.0430808,KGEJSD,Europe,Danube,1.92157,1.0,0.000915517,1.41026,5.57792,1.0,40.0,3.55677,5.14657,0.0,3.27598,1.09106
235,Sremaska Mitrovica,Danube,Sava,1020,RS,87996.0,85051.73,44.965672,19.60019,19.625,44.975,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.823846,0.0332556,KGEJSD,Europe,Danube,1.92157,1.0,0.000915517,1.41026,5.57792,1.0,40.0,3.55677,5.14657,0.0,3.27598,1.09106
236,Radalj,Danube,Drina,1020,RS,17490.0,17847.18,44.41907,19.14799,19.125,44.425,HIST,calibrated,02/01/1990 00:00',01/01/2024 00:00',11/09/1999 00:00',0.796354,0.0330814,KGEJSD,Europe,Danube,3.93357,1.0,0.75103,0.75103,24.9768,1.0,137.589,2.12391,5.67605,0.00246286,16.6021,2.70834
237,Beli Brod,Danube,Kolubara,1020,RS,1896.0,1863.94,44.371198,20.199508,20.225,44.375,NRT,calibrated,11/02/2009 00:00',01/01/2024 00:00',11/02/2009 00:00',0.745372,0.0750973,KGEJSD,Europe,Danube,4.26765,1.0,0.233102,0.648271,24.3363,1.0,253.66,2.20766,4.31741,0.00379577,2.77335,1.93715
239,Bagrdan,Danube,Velika Morava,1020,RS,33446.0,33437.0,44.070498,21.195798,21.275,44.075,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.855405,0.0376725,KGEJSD,Europe,Danube,4.69213,1.0,0.602663,1.87697,17.0975,1.0,40.0,1.97532,4.76752,0.0435023,16.0763,2.731
240,Kratovska stena,Danube,West Morava,1020,RS,3077.0,3177.39,43.87126,20.118569,20.125,43.875,NRT,calibrated,21/11/2008 00:00',01/01/2024 00:00',21/11/2008 00:00',0.779987,0.0768825,KGEJSD,Europe,Danube,4.9691,1.0,0.309032,0.959002,19.0784,1.0,89.3629,1.09736,3.94701,0.0288812,7.30158,3.33593
242,Jasika,Danube,West Morava,1020,RS,14721.0,14721.81,43.608124,21.295077,21.275,43.625,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.791684,0.0532549,KGEJSD,Europe,Danube,4.69213,1.0,0.602663,1.87697,17.0975,1.0,40.0,1.97532,4.76752,0.0435023,16.0763,2.731
244,Grdelica,Danube,Juzna Morava,1020,RS,3782.0,3763.54,42.890972,22.061887,22.075,42.925,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.692906,0.0306165,KGEJSD,Europe,Danube,4.99385,1.0,0.118176,0.423807,2.80839,1.0,66.8995,1.73344,3.08783,0.0207112,17.6153,2.96023
245,Korvingrad,Danube,Juzna Morava,1020,RS,9396.0,9309.73,43.219521,21.838303,21.825,43.225,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.801984,0.0359386,KGEJSD,Europe,Danube,4.98216,1.0,0.580599,1.14292,10.7791,1.0,282.415,1.32651,4.70348,0.000116878,15.906,2.8848
246,Mojsinje,Danube,Juzna Morava,1020,RS,15390.0,15535.94,43.63055,21.485787,21.525,43.625,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.806026,0.0462962,KGEJSD,Europe,Danube,4.98994,1.0,0.385659,0.799567,8.95728,1.0,96.4835,0.937226,3.84573,0.0,18.092,2.65079
247,Doljevac,Danube,Toplica,1020,RS,2052.0,2055.29,43.20241,21.830671,21.825,43.175,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.731199,0.0727495,KGEJSD,Europe,Danube,4.98216,1.0,0.580599,1.14292,10.7791,1.0,282.415,1.32651,4.70348,0.000116878,15.906,2.8848
248,Pirot,Danube,Nisava,1020,RS,1745.0,1813.68,43.159234,22.588755,22.625,43.125,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.604005,0.0425996,KGEJSD,Europe,Danube,3.13694,1.0,0.0874126,0.504403,22.4622,1.0,106.543,1.12667,3.88307,0.0218044,10.7557,3.02007
249,Nis,Danube,Nisava,1020,RS,3870.0,4025.15,43.326211,21.90196,21.975,43.325,NRT,calibrated,01/11/2008 00:00',01/01/2024 00:00',01/11/2008 00:00',0.79147,0.058068,KGEJSD,Europe,Danube,4.67566,1.0,0.42372,0.821912,29.9859,1.0,343.331,1.96333,4.72135,0.00916688,17.4766,2.14221
