ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,lon,grid_x,grid_y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median,tp_mean_annual,tp_std_interann,tp_seasonality,eT0_mean_annual,eT0_std_interann,eT0_seasonality,ta_mean,ta_std_interann,ta_seasonality,aridity_index,param_CalChanMan1,param_CalChanMan3,param_GwLoss,param_GwPercValue,param_LZThreshold,param_LakeMultiplier,param_LowerZoneTimeConstant,param_PowerPrefFlow,param_SnowMeltCoef,param_TransSub,param_UpperZoneTimeConstant,param_b_Xinanjiang,glacier_frac,q_mean_annual,q_seasonality,q_cv,eta_mean_annual,eta_seasonality,swe_mean_annual,sf_mean_annual,sf_seasonality,rain_mean_annual,rain_seasonality,smlt_mean_annual,smlt_seasonality,perc_mean_annual,perc_seasonality,qb_up_mean_annual,qb_up_seasonality,qb_low_mean_annual,qb_low_seasonality,gwloss_mean_annual,gwloss_seasonality,lz_mean_annual,uz_mean_annual,theta_mean_annual,theta2_mean_annual,theta3_mean_annual
15748,NEAR DILLINGHAM. AK,Nuskagak,NUYAKUK,1077,US,3859.1,4227.9,59.93,-158.19,-158.175,59.925, ,calibrated,01/01/1980 00:00',08/11/2022 00:00',12/05/1994 00:00',0.695166,0.0978314,KGEJSD,NorthAmerica,352.77433679322314,305.8671264648437,0.966806709766388,0.966806709766388,1.187679036968181,1.2445770502090454,0.0223460012923613,0.013165601529181,1.0,1.0,50.0,50.0,50.0,50.0,0.0987328768712542,0.0142449010163545,0.0,0.0,0.7814640761966621,0.8893591165542603,49.86609319333572,48.82440955871668,49.86609319333572,48.82440955871668,1308.5722087203808,169.314201148674,0.1410471734896605,431.97864184804166,26.571897994761475,0.7210658120862569,-0.8617883567563205,1.540639433721692,-8.908904712712136,0.3301144858260917,4.11624,1.0,0.0,1.54511,15.7465,1.69159,380.584,8.0,5.69867,0.0,33.1413,4.99581,0.0697537900163544,128.7774487223946,0.4888412225140386,0.1680066348606877,347.6758954253332,0.8429156964909384,182.8531569347446,588.2284792310332,0.7944657914519049,720.3193593654331,0.7084793461170853,589.8818813175834,1.3446371026441262,7.77065123001,0.2537547657178958,0.0,,7.770333031266666,0.1973436572018713,0.0,,15.875669939770033,0.0,0.3339612956743931,0.220667685891586,0.2118033276145282
15749,ABOVE CHIROSKEY RIVER NEAR UNALAKLEET.AK,Norton Sound,UNALAKLEET,1077,US,2714.0,2753.45,63.93,-160.31,-160.275,63.925, ,calibrated,21/05/1997 00:00',30/09/2007 00:00',21/05/1997 00:00',0.756392,0.0260341,KGEJSD,NorthAmerica,327.4579640676116,335.52125549316406,0.966806709766388,0.966806709766388,1.2257102910865525,1.210311770439148,0.017802382074728,0.0148061458021402,1.0,1.0,50.0,50.0,50.0,50.0,0.3054679399551241,0.2895586341619491,0.0,0.0,0.6938852001464091,0.7104413658380508,36.28703413111921,36.352727416867246,36.28703413111921,36.352727416867246,682.0299696646701,105.0216559961538,0.3281819219509671,420.7291016449381,26.708732215984917,0.8130027023656742,-3.308569616474273,1.5103311283164305,-2.987486665868459,0.6168777331761471,4.36877,1.0,0.0,0.272622,7.18859,1.0,96.8131,1.10562,3.20185,2.16727e-05,13.2686,2.94801,0.0,35.259478189450626,0.7973128652984331,0.2095493664954836,280.6840124626167,0.964043547228973,85.86943251145995,268.01166243290004,0.7324287340705904,414.0103186887667,0.9454561051620034,270.5472810241747,1.4249419964980583,64.21768496097334,0.5149635420918289,293.7051930556853,0.9252177036847324,64.24342090333333,0.2465533861773461,0.0,,17.08925662529659,10.669073036615622,0.4065436461033035,0.2734180106771308,0.263227108048914
15750,NEAR ILIAMNA. AK,Iliamna Lake,NEWHALEN,1077,US,9008.0,9239.3,59.86,-154.88,-154.875,59.825, ,calibrated,07/10/1981 00:00',01/10/1986 00:00',07/10/1981 00:00',0.944397,0.0599578,KGEJSD,NorthAmerica,619.599645325353,571.1351318359375,0.966806709766388,0.966806709766388,1.2101370298819298,1.1564642190933228,0.0402917341596432,0.0256419396027922,1.0,1.0,50.0,50.0,50.0,50.0,0.1896468307960354,0.1288736686110496,0.0,0.0,0.755152663484627,0.838512122631073,61.75704586331857,52.998185389445815,61.75704586331857,52.998185389445815,1261.7799728671737,126.9302971034226,0.2119002853527078,445.9897467785759,24.618345169006005,0.7373801279777189,-1.2591410438640152,1.6359767333794963,-5.834905826533176,0.3534607906045159,3.79401,1.0,0.0721715,0.738348,4.96233,1.97247,469.899,2.23165,2.7416,0.00315309,21.4538,0.0126472,0.3044614008006309,258.6369570815842,0.5373836774921498,0.1421343210207599,321.271867575,0.8702038421988548,238.541619581128,586.61506542917,0.6276763853332369,675.16179075778,0.7470948463319335,584.826768620844,1.1521005124635515,238.72504766666663,0.07541572401841,677.3308564499999,0.7233815273966271,212.1643029,0.0223663711809079,26.31518471333333,0.0215072734852467,272.9404198758898,39.78326934102939,0.3755300693557218,0.3390156129768206,0.3375551185435298
15751,NEAR ANVIK. AK,Yukon,ANVIK,1077,US,3677.8,3576.47,62.78,-160.69,-160.675,62.825, ,calibrated,02/07/2001 00:00',30/09/2006 00:00',02/07/2001 00:00',0.877802,0.0408829,KGEJSD,NorthAmerica,285.96013872077685,284.2746276855469,0.966806709766388,0.966806709766388,1.3593233027242957,1.3059474229812622,0.0155839298405574,0.0120912184938788,1.0,1.0,50.0,50.0,50.0,50.0,0.3016357490506904,0.2718513607978821,0.0,0.0,0.6977188907745879,0.7281486392021179,34.46643232902747,33.30696034657962,34.46643232902747,33.30696034657962,706.0808734475157,100.9676138175212,0.2796380497634722,425.5764530758788,27.77524019889531,0.8006311758822423,-2.636328627862388,1.47377451897461,-3.549936340771645,0.602730464851648,0.783232,1.0,0.00338603,0.365467,8.07627,1.0,176.441,0.5,3.56939,3.87507e-05,19.0247,4.83871,0.0,51.48390667457565,0.7426950885677488,0.186508160788597,252.21714677423665,0.8940299839724034,87.85790344049552,281.9877118896,0.7466072767032207,424.0790897418667,0.9021248621911584,283.76220199716334,1.4232788592570302,80.86659905623199,0.6274577303543842,342.88574649592016,0.8903174567337546,79.58942876666667,0.1874054933902668,1.2368038913333337,0.0215063576078356,38.44555296586968,17.859003403868595,0.4117843331812374,0.1888842663807264,0.1807491878992516
15753,NEAR NATION. AK,Yukon,NATION,1077,US,2411.3,2489.9,65.24,-141.66,-141.625,65.275, ,calibrated,20/06/1991 00:00',01/10/2003 00:00',20/06/1991 00:00',0.747483,0.0651041,KGEJSD,NorthAmerica,773.4235790515999,768.744384765625,0.966806709766388,0.966806709766388,0.9875661307796876,0.972367823123932,0.0271783668779139,0.0228984076529741,1.0,1.0,50.0,50.0,50.0,50.0,0.4004727122967829,0.3871116787195205,0.0,0.0,0.5993944067496116,0.6128883212804794,53.38477257912992,53.753778820980415,53.38477257912992,53.753778820980415,532.9712205067586,69.51736226200333,0.607795389527472,443.1020654660051,19.909392339547217,0.8822001034563174,-5.151163285509463,0.999880323659955,-2.346231861327043,0.8313808483780714,2.01827,1.0,0.00400762,0.230533,23.059,1.0,118.44,1.423,2.5,1.94549e-05,3.18898,2.40026,0.0,20.181385118825908,0.914124087255052,0.2008653692923649,277.32634047613027,1.0445586853328357,53.34923054836064,157.88117002796668,0.6003943608279222,375.0799943589334,1.1163928654342243,160.27857961349872,1.483309618112673,51.84642190691667,0.4533025997389822,196.63723499075192,1.0350257296437348,50.37919469662,0.4316664694368177,1.463849998666667,0.0215063576078358,23.88546304982661,1.7167521152823229,0.3847278285271035,0.2869992546997627,0.2749260169739003
15756,HUGHES. ALAS.,Koyukuk,Koyukuk,1077,US,47656.0,46620.64,66.05,-154.26,-154.225,66.075, ,calibrated,01/01/1980 00:00',14/10/2022 00:00',01/01/1980 00:00',0.897137,0.0259203,KGEJSD,NorthAmerica,628.52214117898,579.796630859375,0.9657713446143246,0.966806709766388,1.1190651342590985,1.077983021736145,0.0336619114440927,0.0221562776714563,1.0,1.0,50.0,50.0,50.0,50.0,0.2226835228888776,0.1258140206336975,0.0,0.0,0.7685172915795322,0.8672887980937958,49.803170775168944,47.682717670829646,49.803170775168944,47.682717670829646,554.4378040634689,81.89477297558601,0.5008193511977482,408.6521312767407,22.412745963961065,0.8981536286965277,-6.820353823849628,1.1677339794448665,-1.7963165441513282,0.7370567596252158,1.14979,3.77871,0.0716563,0.370649,7.82871,1.0,357.476,0.719071,3.41967,0.001082,11.6723,5.0,0.0080687626423063,433.8726222212082,0.9700908854308236,0.2341598852455345,229.7648330407952,1.0411810659586134,76.05190680915707,215.5283960086842,0.5236093758571448,338.9099508620309,1.1120839495890582,217.84384625516248,1.417187565073201,59.280573925867394,0.8901991016284044,212.5702291596514,1.0760930301442535,32.36287398839664,0.239395962691738,26.776453095336635,0.0252709840800509,31.82708029081193,7.039402261274387,0.3746975782230502,0.2010711804716958,0.1915302447050005
15757,NEAR WISEMAN. ALAS.,Koyukuk,Koyukuk,1077,US,3108.0,3009.0,67.44,-150.08,-150.025,67.475, ,calibrated,02/10/1983 00:00',01/10/1987 00:00',02/10/1983 00:00',0.894467,0.375273,KGE,NorthAmerica,998.329189864156,1001.169921875,0.9526502583148988,0.966806709766388,0.9087903314560458,0.8709018230438232,0.0556268505835934,0.0452347621321678,1.0,1.0,50.0,50.0,50.0,50.0,0.0628498293590741,0.0113558340817689,0.0,0.0,0.9272921925907324,0.988644165918231,55.0660411998926,53.29445188506398,55.0660411998926,53.29445188506398,529.7854710778789,76.08040463219805,0.5754186111537672,365.4076827156635,18.794795576675067,0.9111809066262202,-8.996743054035514,1.0190244042081285,-1.3434969874722686,0.6897276400808436,2.39322,1.0,0.117852,0.140391,19.8516,1.0,453.462,1.25363,4.64544,0.000680247,18.2691,3.46854,0.0115890798912125,27.389532260863675,1.1003154227371512,0.233730963768147,206.61198808372,1.1354021838387427,78.27786027672978,215.0870613061333,0.4331257111564864,314.6974220623,1.1871388926203996,217.01874998623663,1.5243304715562396,35.61699818726667,0.3837310919411744,211.5579901165165,1.0839776595506925,0.0873968384995333,0.4683461415591228,35.51372155333333,0.2223978265954627,2.4200543830991057,10.58123993111641,0.3879996356086878,0.2694240981931009,0.2575711884467969
15759,NEAR LIVENGOOD. AK,Porcupine / Sheenjek,HESS CREEK,1077,US,1714.5,1728.32,65.66,-149.1,-149.075,65.675, ,calibrated,23/10/1981 00:00',01/10/2015 00:00',23/10/1981 00:00',0.759743,0.342233,KGE,NorthAmerica,406.5689990697874,405.141845703125,0.9668067097663878,0.966806709766388,1.1528573043314851,1.1741427183151243,0.0151983174453505,0.0136056449264287,1.0,1.0,50.0,50.0,50.0,50.0,0.4044412755332418,0.351044088602066,0.0,0.0,0.5952988116646989,0.648955911397934,41.638454416386494,41.50266644799175,41.638454416386494,41.50266644799175,425.307742556368,61.90008207259887,0.5344999834592187,488.3780475869608,25.096209983898188,0.8998422032820464,-4.4907302458058656,1.1103621418371157,-2.871176033483945,1.148293338492971,4.80618,1.0,0.543629,0.614999,6.81946,1.0,215.723,0.500352,2.55878,0.000829288,3.87829,0.731096,0.0,7.773924741913471,0.9680703979250448,0.2683564705776782,202.53373062085967,0.9391949461101712,45.18909103637032,135.20104479566666,0.7162315762876192,290.1051447201333,1.0975705007729604,137.02276564699335,1.6042726970328505,81.026995636532,0.9391666855993736,143.4794435317964,0.9687621733653105,0.0042321315666666,1.615747329699299,81.02277650674533,0.929929831377142,0.489407343846596,1.5234210409658215,0.3965429276327797,0.1586505575835006,0.1473254310093082
15764,NEAR BIG DELTA. AK,Tanana,GOODPASTER,1077,US,1753.4,1837.94,64.45,-144.94,-144.925,64.425, ,calibrated,02/08/1997 00:00',20/03/2023 00:00',20/03/2003 00:00',0.850241,0.029333,KGEJSD,NorthAmerica,983.3018617159968,977.05322265625,0.966806709766388,0.966806709766388,0.976028032135222,0.9634971618652344,0.0354652075262549,0.0331299602985382,1.0,1.0,50.0,50.0,50.0,50.0,0.3081879572918998,0.2955178618431091,0.0,0.0,0.691147003708591,0.698674887418747,56.63376972705352,56.74635883673153,56.63376972705352,56.74635883673153,584.5876752964464,53.75417038012655,0.6422722806688472,411.91401833448623,17.093045582997892,0.871501482382257,-5.143740459676038,1.0382348485575714,-2.186029207587864,0.7046231655937721,4.97958,1.0,0.101715,0.514612,3.96436,1.0,133.826,1.55542,2.5,0.00940803,23.3725,3.26532,0.0,15.176740304070089,0.8833793343661802,0.1964798372123952,253.15675297120796,1.0270832018799294,56.80850977326109,172.23677475726666,0.5063222522783353,412.3408004131333,1.122082014758551,174.85505351599335,1.4451492517670326,109.83035778143336,0.5940647279684069,154.39100029167074,1.079580295171734,72.64365587666666,0.3305651553491429,37.153099,0.0215063576078358,26.61913084048184,9.879093755121286,0.4194070013688629,0.2904234007118087,0.2714464196021172
15768,FAIRBANKS. AK,Tanana,CHENA,1077,US,5167.0,5482.95,64.85,-147.7,-147.725,64.825, ,calibrated,01/01/1980 00:00',01/03/2023 00:00',02/03/2003 00:00',0.90219,0.0357798,KGEJSD,NorthAmerica,506.9862167459249,500.4517822265625,0.966806709766388,0.966806709766388,1.204956621570055,1.1778411865234375,0.0213173328354888,0.0173538653180003,1.0,1.0,50.0,50.0,50.0,50.0,0.6207142871918944,0.6855814456939697,2.893932296033665e-05,0.0,0.3757142749857609,0.311894953250885,40.02726997846974,39.07590197883084,40.02726997846974,39.07590197883084,513.2168885927449,73.30439376441112,0.6096690229867211,479.4958202930105,20.675905268346764,0.8470740420573647,-2.826841983174103,1.1458655263779025,-4.0599673664951625,0.9342947025921176,2.69477,1.0,0.040358,0.50259,25.1692,1.0,221.873,0.502363,2.5,0.0012085,8.37436,4.79737,0.0,42.29282304435116,0.7019343950790569,0.2194943020279051,246.7883977326248,0.9394478596348352,43.74715146362889,141.95834413259448,0.6749416255823152,371.25688454467655,1.0812691193690125,144.9430261103035,1.5056203952098204,93.867053666275,0.7775355297168844,174.19162858621027,0.9501076744783812,83.81953824760555,0.3059623832246015,9.916056818096342,0.0215063576078358,36.77671852844017,8.290273165369204,0.4036855322373663,0.1661386051266134,0.1527631176620927
15771,NEAR TWO RIVERS. AK,Tanana,CHENA,1077,US,2426.8,2431.4,64.9,-146.36,-146.375,64.925, ,calibrated,01/01/1980 00:00',11/04/2023 00:00',12/04/2003 00:00',0.832398,0.0471577,KGEJSD,NorthAmerica,663.8666810216504,655.4053955078125,0.966806709766388,0.966806709766388,1.1326060116866865,1.1191860437393188,0.0263692842203781,0.0239820443093776,1.0,1.0,50.0,50.0,50.0,50.0,0.5367728017924477,0.5924609899520874,0.0,0.0,0.4631603617037728,0.4075390100479126,39.46923547356192,38.53887208204738,39.46923547356192,38.53887208204738,548.0860272230786,70.67056945712086,0.6146255258586858,453.3302873120427,20.098226241918304,0.8629703418967557,-3.989404657369472,1.0998203737975707,-2.884288251972264,0.8271152059994606,2.69477,1.0,0.040358,0.50259,25.1692,1.0,221.873,0.502363,2.5,0.0012085,8.37436,4.79737,0.0,21.81289212506689,0.7901135052144215,0.2011299233616443,248.5589902827876,0.9641300065832784,50.48344511474256,155.93028933316666,0.6348025558768157,392.1524008141999,1.1045372438143586,158.88196317429998,1.53262432972376,86.10436350178568,0.8750912304153937,213.41200211160543,1.009653214929095,71.34413924466665,0.2802919581114934,14.741432133333328,0.0215063576078358,44.66056907282351,4.892833136521955,0.4171963076291294,0.1665498861106041,0.1496112567074283
15773,NEAR SALCHAKET. ALAS.,Tanana,SALCHA,1077,US,5620.3,5702.2,64.47,-146.93,-146.925,64.475, ,calibrated,01/01/1980 00:00',13/10/2022 00:00',14/10/2002 00:00',0.84794,0.0715947,KGEJSD,NorthAmerica,765.870644745724,773.8490600585938,0.966806709766388,0.966806709766388,1.0999281945168184,1.0394701957702637,0.0278731232865169,0.0234724301844835,1.0,1.0,50.0,50.0,50.0,50.0,0.5127807599157528,0.5416070222854614,0.0,0.0,0.4843328797679807,0.4560227394104004,47.70434916754722,45.80089872487101,47.70434916754722,45.80089872487101,569.4026382036246,68.38921853186237,0.6399161732391133,444.7154941140666,18.417032476539077,0.8599274137870957,-4.216674088478085,1.11038490228004,-2.708556738128663,0.7810211338624523,3.28515,1.0,0.0076341,0.740044,23.8745,1.0,120.433,1.25973,2.5,0.00271479,6.47842,2.99619,0.0,47.67790458669008,0.7058419215502013,0.2212312939037906,290.59479826533664,1.0042634964510764,50.55180195614035,157.67628129538335,0.5814018898543762,411.72058893594993,1.1076647807602216,160.58053211784232,1.4755068499675623,121.35501926248666,0.7666934820938963,139.30869840886487,1.0311793604220634,118.46417451010002,0.3763293029947414,2.78848226,0.0215063576078363,41.8330807720387,2.470798285979569,0.4170669309180507,0.2697126070450812,0.2474180566709253
15776,NEAR NATION. ALAS.,Yukon,KANDIK,1077,US,2807.6,2952.67,65.4,-142.43,-142.425,65.425, ,calibrated,23/06/1994 00:00',01/10/2000 00:00',23/06/1994 00:00',0.788605,0.065565,KGEJSD,NorthAmerica,677.5935595459141,651.9660339355469,0.9668067097663882,0.966806709766388,1.0689319545959506,1.0591059923171997,0.0222108882160671,0.0183152854442596,1.0,1.0,50.0,50.0,50.0,50.0,0.4298021378434427,0.3692893832921982,0.0,0.0,0.569266762221756,0.6281469613313675,52.56963560556081,52.16797751337683,52.56963560556081,52.16797751337683,513.0339979875208,66.58828444634568,0.6042206546135288,444.21246956960846,20.288666366700024,0.8846281805820044,-5.0212762191828535,1.0497959566999986,-2.4622849447295603,0.8658538640950139,1.69718,1.0,0.000456458,0.0767423,20.6494,1.0,44.3144,1.14507,2.52551,0.0,1.53916,0.370788,0.0,22.219492411676853,0.9408351248661364,0.2072546260881728,276.8861152860184,1.0254082707711878,50.442001852255885,150.05102128586668,0.6303946101844925,362.97282187943335,1.114644313958566,152.51387511727333,1.5007640648975005,17.5080544870499,0.4171204199197869,220.36535194275655,0.9805580836500948,17.340978138771334,0.4210173189731332,0.1667288921333333,0.0215063576078358,20.695327057857277,0.9285778850723057,0.3863114697937579,0.2593557329804709,0.2507503971527651
15778,NEAR PALMER. AK,Prince William Sound,KNIK,1077,US,3056.2,3129.41,61.5,-149.03,-149.025,61.525, ,calibrated,01/01/1980 00:00',12/10/2022 00:00',04/03/1982 00:00',0.685845,0.0793037,KGEJSD,NorthAmerica,1214.580246983108,1263.0802612304688,0.966806709766388,0.966806709766388,1.405827192892134,1.4069255590438845,0.0859019267368777,0.07332494109869,1.0,1.0,50.0,50.0,50.0,50.0,0.0648853313345399,0.0019423426128923,0.0,0.0,0.8998731003831429,0.9892556206323206,101.36725590414444,97.50322935859658,101.36725590414444,97.50322935859658,2062.277957894421,208.89725011195796,0.2719272760553366,463.8594646061748,21.69091401776827,0.7519112291021681,-3.898315762601608,1.287716308544572,-1.7748110664784849,0.2249257733810886,3.98742,1.0,0.0,0.710919,24.7681,1.0,240.453,0.50329,4.57147,0.000214847,18.3221,2.4734,0.8433470286203356,157.40273076291294,0.8632871735084071,0.1372469741532695,304.5535332666667,0.9788271494496228,861.1437984668735,1456.9988415290998,0.5062032527760497,605.2517116791,0.8418149727227677,1288.843436795093,1.198467200705086,175.48655869999996,0.357522948945187,1302.6359375496154,0.9839267278657978,175.25202,0.0857387888215687,0.0,,115.394393611973,65.3416015678844,0.2993333119182332,0.3007469338382916,0.2984065265559409
15779,PALMER. AK,Prince William Sound,MATANUSKA,1077,US,5361.3,5362.58,61.61,-149.07,-149.075,61.575, ,calibrated,02/05/1985 00:00',30/09/2022 00:00',01/10/2002 00:00',0.915044,0.0144888,KGEJSD,NorthAmerica,1291.05299753063,1315.4383544921875,0.966806709766388,0.966806709766388,1.3615028280423296,1.4478249549865725,0.06313865532987,0.0540177337825298,1.0,1.0,50.0,50.0,50.0,50.0,0.0984643297856468,0.0068178358487784,0.0,0.0,0.8909981942085151,0.9860164616256952,88.31340283643192,88.1099591717832,88.31340283643192,88.1099591717832,1117.7986356234271,109.24856815491556,0.2457739169317842,414.9603239389627,15.372252788709766,0.7552239296372735,-4.677539873518866,1.2226455953539526,-1.7302275076162688,0.371229943135087,2.92754,1.0,0.244454,0.876657,20.8294,1.0,251.928,1.2508,3.43091,0.0103583,22.5312,2.14745,0.3544668521285707,113.32854039058222,0.9007124753286272,0.1673651506605002,245.10844469533333,1.006876025738482,374.8039628855631,667.2144964530266,0.4933570704461074,450.58262686585,1.0734919410221933,617.2126096712442,1.2631574323380204,222.8430278333333,0.3532490444000257,507.0846317623547,1.036843968098862,133.42546629999998,0.1316405489926575,89.27379760000001,0.0215214152228094,92.08287940317577,31.27913663306895,0.3448928601022084,0.3195806059499909,0.3169509405000912
15780,NEAR TALKEETNA. ALAS.,Susitna,TALKEETNA,1077,US,5169.6,5131.24,62.35,-150.02,-150.025,62.375, ,calibrated,01/01/1980 00:00',28/10/2022 00:00',29/10/2002 00:00',0.931103,0.0277265,KGEJSD,NorthAmerica,1106.6038909746508,1058.0716552734375,0.966806709766388,0.966806709766388,1.206864607013423,1.1932063102722168,0.046571034992301,0.0391564350575208,1.0,1.0,50.0,50.0,50.0,50.0,0.1399361229241856,0.023177795112133,0.0,0.0,0.8529594601565827,0.973706572316587,84.5676003833754,82.7528576666957,84.5676003833754,82.7528576666957,984.5983397112708,79.76156245985611,0.4828813309495864,403.9631126264133,18.62447072695281,0.7497827556109806,-4.092852673105788,1.251235501096451,-2.1031090089763,0.4102821387499736,4.68962,1.0,0.112562,0.850475,21.4687,1.0,98.5398,1.11375,3.31375,0.00174248,17.5886,3.04348,0.1699392163987842,110.50357146103303,0.8285919631904494,0.1450819988368412,255.98708470500003,0.9635835639166088,144.42188064617446,389.5741103568034,0.4670236984658807,595.0248046816566,1.082512446560307,392.78106410941,1.277112631965088,195.45049770000003,0.4732624587223037,411.5366858890298,1.0244148404406273,154.35418937666662,0.3067920187194164,41.11514653333333,0.0215063576078362,43.02659621281256,19.81662909570916,0.3431225318488775,0.3077827944880452,0.3033848235079394
15782,SOURDROUGH. AK,Copper,GULKANA,1077,US,4584.3,4422.55,62.52,-145.53,-145.525,62.525, ,calibrated,02/05/1982 00:00',21/03/2023 00:00',21/08/2000 00:00',0.86563,0.0411564,KGEJSD,NorthAmerica,832.1225873098515,799.9971618652344,0.966806709766388,0.966806709766388,0.9511127550008908,0.9403445720672609,0.0126995161744452,0.0073144256602972,1.0,1.0,50.0,50.0,50.0,50.0,0.340645018009937,0.3563743382692337,0.0,0.0,0.6034785997602619,0.5625976771116257,66.90887282236936,64.93756505778971,66.90887282236936,64.93756505778971,611.2945428960504,75.08985260443916,0.4291917588111543,469.2231979454926,23.713041515696062,0.8323816186011953,-2.9572085614310177,1.2046436092845074,-3.3748456010058296,0.7675893779822,2.88302,1.0,0.103737,0.796967,14.3768,1.0,171.681,1.23966,3.31717,0.00504229,18.1365,2.78711,0.0,33.408875428910385,0.6627075797354465,0.2348305228585614,316.72912228866664,0.9552628509642896,74.54103385584395,220.96473200693333,0.7200506535341925,390.3226939410333,1.0300729565898077,222.48245244196667,1.405041769616192,141.55933777133333,0.6756474376973378,135.12850163226398,1.0153650587501886,103.67386238,0.2834489813734926,37.80187279999999,0.0216214807925248,49.07906416316847,6.709503467123542,0.363206581127943,0.2545877382734076,0.2397131576930096
15784,NEAR WILLOW. AK,Susitna,DESHKA,1077,US,1530.7,1599.6,61.77,-150.34,-150.375,61.775, ,calibrated,01/01/1980 00:00',01/10/2001 00:00',01/01/1980 00:00',0.858537,0.0451422,KGEJSD,NorthAmerica,138.72524799219858,112.3665885925293,0.9668067097663874,0.966806709766388,1.423183810176528,1.442022681236267,0.005142378975172,0.0034699868410825,1.0,1.0,50.0,50.0,50.0,50.0,0.6126424783928568,0.6283665597438812,0.0,0.0,0.3749900507845204,0.3660317063331604,56.14282337661104,57.00172518426405,56.14282337661104,57.00172518426405,911.573643832362,115.13719390004402,0.3735625994846836,481.671568069815,31.06360637489133,0.7587505796216116,2.1018674968115554,1.292912824605404,4.222585008600982,0.5283956719555993,4.63744,1.0,0.240171,1.01152,21.0551,1.0,315.769,1.21463,2.81088,0.0125086,10.2555,2.90942,0.0,21.26288493155685,0.5965724167047152,0.2193669031204952,351.79038400946666,0.9117334917928857,70.77043509375224,255.27929389346667,0.9110509526295608,656.3044410772332,0.7746421399337626,256.89606466873533,1.4505600849482614,233.43475315033328,0.4221074581862038,256.4289254800865,0.7880458962082172,145.43392020000002,0.1092057816463461,87.72646059999997,0.021506357607836,125.72676533126484,7.199690270512421,0.3740279835736448,0.3047865212630042,0.3096098971527651
15785,SOLDOTNA. AK,Prince William Sound,KENAI,1077,US,5053.0,5096.11,60.48,-151.08,-151.025,60.475, ,calibrated,01/01/1980 00:00',14/04/2023 00:00',15/04/2003 00:00',0.872722,0.0579507,KGEJSD,NorthAmerica,545.9955441803601,504.72410583496094,0.9668067097663878,0.966806709766388,1.658298909568922,1.667498767375946,0.0408470090637049,0.0239893998950719,1.0,1.0,50.0,50.0,50.0,50.0,0.3982662004385575,0.3898525983095169,0.0,0.0,0.5469486401823513,0.49624964594841,100.36750843929418,104.86679619608556,100.36750843929418,104.86679619608556,1733.9258620918515,177.28797208764826,0.2222665839700713,440.8457613923412,27.01493194927957,0.7504767064486046,0.7846449746547872,1.431403629154952,8.956625284729805,0.2542471803612721,4.10014,1.0,0.239526,0.840081,18.545,1.34258,649.856,0.5,2.5,0.0202532,24.8999,0.700179,0.3172192126687055,178.2316234349334,0.6414243475056459,0.1484349540946998,338.7921882006667,0.8550404090029755,326.6276743888933,844.7594212956,0.6832967452536812,889.0316998029233,0.5715116960099123,838.1649336018211,1.19591515452806,256.14559546666663,0.1429337124543816,1091.3653634650632,0.7251455979872513,167.66531793333337,0.0271069727903908,87.09080346666669,0.0214757702815859,298.35700018251504,74.39997323587333,0.3269249771856178,0.2729007317028655,0.2749459672385471
15789,TWIN VALLEY. MN,Eastern Wild Rice,WILD RICE,1077,US,2419.0,2417.325568,47.26,-96.24,-96.225,47.275, ,calibrated,01/01/1980 00:00',27/10/2018 00:00',21/10/1998 00:00',0.728731,0.0581118,KGEJSD,NorthAmerica,422.1775534338618,433.8604736328125,1.0501056290424675,1.055629014968872,1.8053125433572743,1.8791242837905884,0.0025193375584382,0.0016510800924152,1.0,1.0,50.0,50.0,50.0,50.0,0.3682894265680494,0.3542910814285278,2.6115620598548208e-05,0.0,0.5979273576451969,0.6065973212718964,276.0393750403783,266.87076465627786,276.0393750403783,266.87076465627786,759.6953404743198,77.39195550410555,0.4390853707507171,803.2407747378105,40.68114935134626,0.6632221398529886,4.793649361063378,1.0889088869078674,2.198031301410372,1.0573196016133295,1.85754,1.0,0.113312,0.677045,12.6412,1.0,378.923,1.12602,6.32801,0.0712674,12.0284,1.90122,0.0,8.882710886840664,0.5266902794425121,0.2578505359154536,460.0459312113333,0.7959889135990131,21.16670802065076,145.7967925341,0.9091898631480296,613.8986758914001,0.7592916206206732,145.8507376597733,1.2442844811087077,147.07585573665034,0.4942750542328428,149.42622586907808,0.6481623328715914,104.99621,0.1071111633458007,41.38909653333333,0.0215063576078358,108.92362791567804,4.920673840113452,0.2223435703686804,0.1823455217192918,0.1878739442416499
